"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000011493",287.203788085277,1.53208915228482,1.22087515659345,1.25491058116027,0.209511222403358,0.706822110511933
"ENSDARG00000011496",1063.54103383255,-0.136904708968955,0.955548081367264,-0.143273490511396,0.886074191323044,0.984307396844187
"ENSDARG00000011498",118.92361166174,-0.990316671780729,1.17102421645829,-0.845684194965578,0.397728942430313,0.848617881736598
"ENSDARG00000011506",379.205353308435,-0.723917635987423,1.21794841641287,-0.594374627227252,0.552261574917441,0.91134578814576
"ENSDARG00000011510",1439.34584772309,-0.218044646692023,0.898399421515975,-0.242703458472948,0.808235128076756,0.97308824315821
"ENSDARG00000011511",26.286608142769,-0.570673089575543,1.88160599227885,-0.303290429514624,0.761668539068559,0.962962549187891
"ENSDARG00000011515",65.2907951320325,1.16137670538035,1.58446493955643,0.732977219240632,0.463572323835207,0.879308943883715
"ENSDARG00000011519",385.638628681438,-2.08364160980406,1.17251868618043,-1.77706473624883,0.0755575893193838,0.498677696469714
"ENSDARG00000011521",55.6397502204372,-2.37832878429465,1.47177378895534,-1.61596082369613,0.106102783651749,0.563419400255653
"ENSDARG00000011533",1081.240932898,0.719470495381358,1.00422839908201,0.716441096506577,0.473719026586224,0.883017803648289
"ENSDARG00000011537",106.99989934325,-0.808299621094021,1.19657318059335,-0.675512065792084,0.499350488178936,0.891932275775532
"ENSDARG00000011538",90.1179770612328,0.800710663304973,1.21875073830067,0.656992966766464,0.511185438818422,0.897443348726713
"ENSDARG00000011545",6540.09577769734,0.0666556747332238,1.06411054176021,0.062639803025506,0.950053333404622,0.995461088200785
"ENSDARG00000011549",9.17340410561914,-4.58956052836053,3.72454061296947,-1.23224875367956,0.217856176415804,NA
"ENSDARG00000011553",1562.99388097277,-1.00688202409424,1.00865137739503,-0.998245822748626,0.318160171520702,0.795810484646206
"ENSDARG00000011555",221.215065655868,-0.298770576480573,1.04614344131505,-0.285592362080868,0.775190354097059,0.965302884477483
"ENSDARG00000011564",3734.2434307421,-1.59330625362303,1.23176211984934,-1.29351782129646,0.195832024417188,0.695158965300942
"ENSDARG00000011570",248.735301140393,1.00772505603673,1.14519319597101,0.879960743376827,0.3788805763305,0.83755387362233
"ENSDARG00000011571",308.199044545883,1.1993572250325,1.09567075633791,1.09463287040821,0.273677508966696,0.764398156767002
"ENSDARG00000011573",89.4919360544277,2.84670855943368,1.54030514772856,1.84814584540709,0.0645812471371545,0.467118263423977
"ENSDARG00000011581",4.32988750434677,-6.14900447673538,3.78469167968275,-1.62470420239115,0.104225601509632,NA
"ENSDARG00000011582",3771.70836703965,0.14521330413725,1.09957360303221,0.132063286838467,0.894934234373476,0.985657256818624
"ENSDARG00000011583",663.983310360587,-0.740725231988123,1.11343465928493,-0.6652615183219,0.505883239089621,0.895016723836036
"ENSDARG00000011594",3153.93280651119,-1.51160608042467,1.15262238485336,-1.31144952613165,0.189705935739626,0.687996469575051
